from_stop_id,to_stop_id,transfer_type,min_transfer_time
46126,46125,2,60
46126,46124,2,60
46126,46123,2,60
46126,46122,2,60
46126,46121,2,60
46126,46120,2,60
46128,46127,2,60
46130,46121,2,60
46130,46120,2,60
46130,46126,2,60
46130,46125,2,60
46130,46124,2,60
46130,46123,2,60
46130,46122,2,60
46132,46126,2,60
46132,46125,2,60
46132,46124,2,60
46132,46123,2,60
46132,46122,2,60
46132,46121,2,60
46132,46120,2,60
46132,46130,2,60
46134,46133,2,60
46140,46139,2,60
46151,32119,2,180
46151,32118,2,180
46154,2545,2,120
46154,2543,2,120
46154,2542,2,120
46154,2541,2,120
46154,35094,2,60
46155,39037,2,180
46155,2350,2,180
46156,39037,2,180
46156,2350,2,180
46156,46155,2,60
46158,46157,2,60
46159,46032,2,180
46159,46031,2,180
46159,46190,2,120
46159,46189,2,120
46160,46032,2,180
46160,46031,2,180
46160,46190,2,120
46160,46189,2,120
46160,46159,2,60
46172,46171,2,60
46173,31906,2,60
46174,46173,2,60
46174,31906,2,60
46175,32119,2,180
46175,32118,2,180
46175,46151,2,60
46176,43875,2,60
46180,39174,2,60
46182,46181,2,60
46184,46183,2,60
46186,46185,2,60
46190,46189,2,60
46191,32503,2,180
46191,2206,2,60
46191,32121,2,180
46191,32120,2,180
46191,46088,2,180
46191,39054,2,180
46191,35834,2,180
46191,34350,2,180
46191,32502,2,180
46191,10320,2,180
46191,11213,2,180
46191,11534,2,180
46191,11738,2,180
46191,45802,2,60
46191,45801,2,60
46191,35954,2,60
46193,46192,2,60
46198,46197,2,60
46201,44658,2,60
46205,46204,2,60
46206,36115,2,180
46206,36114,2,180
46206,35676,2,60
46212,40896,2,60
46215,42478,2,60
46215,484,2,60
46215,483,2,60
46215,482,2,60
46216,2478,2,60
46216,2477,2,60
46216,34087,2,180
46222,46303,2,120
46222,46052,2,120
46222,42743,2,120
46222,30156,2,120
46222,10818,2,180
46222,34934,2,120
46222,32842,2,180
46222,1190,2,60
46222,30173,2,60
46222,1192,2,240
46222,1191,2,240
46222,1189,2,60
46222,1198,2,180
46222,3503,2,240
46222,11529,2,60
46233,46232,2,60
46235,46234,2,60
46237,46236,2,60
46240,46239,2,60
46250,30069,2,60
46255,10166,2,60
46256,1492,2,60
46267,46266,2,60
46269,30448,2,180
46269,30447,2,180
46269,40036,2,180
46269,40115,2,180
46269,37301,2,180
46269,37295,2,180
46269,39976,2,60
46269,37275,2,60
46269,34416,2,60
46269,11315,2,60
46270,30448,2,180
46270,30447,2,180
46270,40036,2,180
46270,40115,2,180
46270,37301,2,180
46270,37295,2,180
46270,46269,2,60
46270,39976,2,60
46270,37275,2,60
46270,34416,2,60
46270,11315,2,60
46290,43226,2,60
46290,10945,2,60
46290,599,2,60
46290,46050,2,180
46290,42744,2,180
46290,43496,2,60
46290,43225,2,60
46290,43224,2,60
46290,43222,2,60
46292,343,2,60
46293,504,2,60
46295,46294,2,60
46303,46052,2,180
46303,42743,2,180
46303,30156,2,180
46304,1768,2,60
46304,1769,2,60
46307,46289,2,60
46309,46308,2,60
46310,46189,2,60
46310,46190,2,60
46310,46160,2,180
46310,46159,2,180
46311,11753,2,60
46312,11321,2,60
46312,11392,2,60
46312,11323,2,60
46312,11322,2,60
46312,33845,2,60
46312,33947,2,60
46312,45804,2,60
46312,30183,2,180
46312,30184,2,180
46315,46314,2,60
46318,1029,2,60
46322,46321,2,60
46328,46327,2,60
46337,46336,2,60
46339,46338,2,60
46341,46340,2,60
46343,46342,2,60
46345,46344,2,60
46347,46346,2,60
46349,46348,2,60
46351,46350,2,60
46353,46352,2,60
46355,46354,2,60
46358,46357,2,60
46360,46359,2,60
46364,46331,2,60
46370,46369,2,60
46372,46371,2,60
46374,46373,2,60
46376,46375,2,60
46378,46377,2,60
46380,46379,2,60
46386,46385,2,60
46388,46387,2,60
46392,46391,2,60
46396,46395,2,60
46400,46399,2,60
46402,46401,2,60
46404,46403,2,60
46406,46405,2,60
46408,46407,2,60
46410,46409,2,60
46412,46411,2,60
46414,46413,2,60
46416,46415,2,60
46418,46417,2,60
46419,10165,2,60
46420,46419,2,60
46420,10165,2,60
46421,10188,2,60
46421,10185,2,60
46421,10184,2,60
46421,11292,2,60
46421,11231,2,60
46421,30186,2,180
46421,30185,2,180
46422,1089,2,60
46422,1086,2,60
46422,1095,2,60
46422,11014,2,60
46422,32962,2,60
46422,1087,2,60
46422,32156,2,180
46422,45271,2,180
46422,32157,2,180
46422,45270,2,180
46422,30190,2,180
46422,1091,2,60
46422,30189,2,180
46423,11231,2,60
46423,11292,2,60
46423,10184,2,60
46423,10185,2,60
46423,10188,2,60
46423,46421,2,60
46423,30186,2,180
46423,30185,2,180
46425,46424,2,60
46427,46426,2,60
46431,46430,2,60
46433,46432,2,60
46434,10265,2,60
46434,10266,2,60
46435,361,2,60
46435,12264,2,60
46436,46435,2,60
46436,361,2,60
46436,12264,2,60
46437,3019,2,60
46439,46438,2,60
46440,43435,2,60
46440,43474,2,60
46440,43434,2,60
46460,46459,2,60
46471,44382,2,60
46496,46495,2,60
46498,46497,2,60
46514,46513,2,60
46515,3129,2,60
46518,10359,2,60
46523,203,2,60
46523,202,2,60
46524,203,2,60
46524,46523,2,60
46524,202,2,60
46536,46535,2,60
46537,639,2,60
46537,640,2,60
46552,46551,2,60
46569,42954,2,60
46569,1179,2,60
46569,1178,2,60
46569,43934,2,60
46593,11921,2,60
46593,2186,2,60
46593,2185,2,60
46593,35774,2,60
46593,35957,2,60
46593,10946,2,180
46593,10637,2,180
46593,10638,2,180
46593,10947,2,180
46593,35958,2,60
46601,46600,2,60
46603,46602,2,60
46632,39377,2,180
46632,40014,2,60
46632,39895,2,60
46632,39894,2,60
46632,39376,2,180
46639,10055,2,60
46644,42740,2,180
46644,46055,2,180
46644,30472,2,180
46644,32127,2,180
46644,43058,2,60
46644,435,2,60
46644,434,2,60
46644,11810,2,60
46644,32126,2,180
46645,43058,2,60
46645,30472,2,180
46645,32126,2,180
46645,32127,2,180
46645,42740,2,180
46645,46055,2,180
46645,11810,2,60
46645,434,2,60
46645,435,2,60
46645,46644,2,60
46648,46257,2,60
46662,46661,2,60
46664,46125,2,360
46664,46120,2,360
46664,46126,2,360
46664,46123,2,360
46664,46122,2,360
46664,46121,2,360
46664,46035,2,360
46664,46036,2,360
46664,46067,2,60
46664,46124,2,360
46664,46132,2,360
46664,46130,2,360
46675,42394,2,60
46683,46681,2,60
46685,46684,2,60
46688,2402,2,60
46690,46689,2,60
46703,2853,2,60
46703,2854,2,60
46705,10515,2,60
46705,2715,2,60
46707,46697,2,60
46717,46711,2,60
46721,46718,2,60
46725,46724,2,60
46735,2707,2,60
46735,2708,2,60
46735,2705,2,60
46762,10844,2,60
46762,10845,2,60
46769,35659,2,180
46769,2213,2,60
46769,45883,2,180
46769,30364,2,60
46769,32120,2,180
46769,32121,2,180
46770,46188,2,60
46782,46009,2,60
46782,42286,2,60
46783,42286,2,60
46783,46009,2,60
46783,46782,2,60
46792,2688,2,60
46807,30504,2,60
46807,30505,2,60
46818,585,2,60
46832,46819,2,60
46833,46216,2,180
46833,2477,2,180
46833,2478,2,180
46840,46837,2,60
46845,46844,2,60
46854,46853,2,60
46856,46855,2,60
46873,46872,2,60
46875,46874,2,60
46877,46876,2,60
46878,37907,2,60
46880,46879,2,60
46881,42634,2,420
46907,10371,2,60
46907,10372,2,60
46908,10371,2,60
46908,46907,2,60
46908,10372,2,60
46916,385,2,60
46916,37699,2,60
46916,386,2,60
46928,1835,2,60
46928,1834,2,60
46933,46932,2,60
46935,42157,2,60
46935,42155,2,60
46936,46935,2,60
46936,42155,2,60
46936,42157,2,60
46942,11878,2,60
46942,11879,2,60
46942,45805,2,60
46942,45806,2,60
46948,46947,2,60
46956,46389,2,60
46957,1882,2,60
46957,11215,2,60
46957,10331,2,60
46958,928,2,60
46960,35668,2,180
46960,35669,2,180
46960,39996,2,60
46960,37274,2,60
46960,37217,2,60
46960,37216,2,60
46960,37215,2,60
46960,37214,2,60
46960,37169,2,60
46960,37170,2,60
46960,36414,2,60
46960,36394,2,180
46961,46960,2,60
46961,39996,2,60
46961,37274,2,60
46961,37217,2,60
46961,37216,2,60
46961,37215,2,60
46961,37214,2,60
46961,37169,2,60
46961,37170,2,60
46961,36414,2,60
46961,36394,2,180
46961,35669,2,180
46961,35668,2,180
46962,46960,2,60
46962,37274,2,60
46962,35668,2,180
46962,46961,2,60
46962,37217,2,60
46962,37216,2,60
46962,35669,2,180
46962,36394,2,180
46962,37215,2,60
46962,39996,2,60
46962,36414,2,60
46962,37170,2,60
46962,37169,2,60
46962,37214,2,60
46972,46971,2,60
46974,46973,2,60
46975,541,2,60
46978,46977,2,60
46988,2564,2,60
47001,47000,2,60
47002,36994,2,60
47002,36995,2,60
47003,36994,2,60
47003,36995,2,60
47003,47002,2,60
47004,32123,2,180
47004,32122,2,180
47004,2982,2,60
47004,45848,2,360
47004,45884,2,360
47004,35659,2,360
47004,45883,2,360
47005,36999,2,60
47007,1076,2,60
47007,1077,2,60
47008,227,2,60
47030,51,2,60
47030,50,2,60
47031,43848,2,60
47059,47058,2,60
47061,47060,2,60
47072,39393,2,180
47072,39914,2,60
47072,39392,2,180
47081,47080,2,60
47082,444,2,60
47083,11997,2,60
47087,45469,2,60
47087,2465,2,60
47090,2335,2,60
47090,2336,2,60
47101,47087,2,60
47101,45469,2,60
47101,2465,2,60
47102,73,2,60
47103,1628,2,60
47109,46515,2,60
47109,3129,2,60
47110,10637,2,60
47110,2186,2,180
47110,11921,2,180
47110,46593,2,180
47110,10946,2,60
47110,2185,2,180
47110,35958,2,180
47110,10947,2,60
47110,10638,2,60
47110,35957,2,180
47110,35774,2,180
47118,10320,2,180
47118,32503,2,180
47118,34350,2,180
47118,35834,2,180
47118,39054,2,180
47118,46088,2,180
47118,32120,2,180
47118,32121,2,180
47118,2206,2,60
47118,35954,2,60
47118,45801,2,60
47118,45802,2,60
47118,46191,2,60
47118,11738,2,180
47118,11534,2,180
47118,11213,2,180
47118,32502,2,180
47119,47030,2,60
47119,51,2,60
47119,50,2,60
47121,47120,2,60
47130,30006,2,60
47130,12107,2,60
47135,1683,2,60
47138,47137,2,60
47142,47141,2,60
47144,47007,2,60
47144,1076,2,60
47144,1077,2,60
47155,47154,2,60
47163,47159,2,60
47164,31905,2,60
47164,31904,2,60
47164,1180,2,60
47165,36198,2,60
47167,47166,2,60
47168,40255,2,60
47169,46429,2,60
47170,1140,2,60
47175,3251,2,60
47176,2925,2,60
47177,1342,2,60
47178,3167,2,60
47179,42017,2,60
47180,42019,2,60
47186,5,2,60
47186,6,2,60
47186,3,2,60
47186,10526,2,60
47187,31602,2,60
47187,1594,2,60
47188,10614,2,60
47190,47189,2,60
47191,33123,2,60
47192,1260,2,60
47193,383,2,60
47194,43842,2,60
47195,43842,2,60
47195,47194,2,60
47196,1136,2,60
47197,10543,2,60
47201,41819,2,60
47201,11061,2,60
47201,11060,2,60
47202,1738,2,60
47202,1739,2,60
47203,1739,2,60
47203,47202,2,60
47203,1738,2,60
47205,47204,2,60
47208,47207,2,60
47213,40016,2,60
47213,39381,2,180
47213,39380,2,180
47214,11079,2,60
47215,467,2,60
47216,10352,2,60
47218,11717,2,60
47220,36274,2,60
47224,42545,2,60
47224,31764,2,60
47226,85,2,60
47227,420,2,60
47228,230,2,60
47229,47225,2,60
47231,45471,2,60
47232,46174,2,60
47232,46173,2,60
47232,31906,2,60
47233,11927,2,60
47234,33486,2,60
47235,39514,2,60
47236,30575,2,60
47236,30574,2,60
47236,10252,2,60
47236,10566,2,60
47236,3434,2,60
47236,1061,2,60
47236,1059,2,60
47236,10332,2,60
47236,10567,2,60
47236,10292,2,60
47236,30206,2,180
47236,30205,2,180
47236,39474,2,60
47236,37399,2,60
47236,30507,2,60
47236,32682,2,60
47236,30579,2,60
47237,2790,2,60
47237,46076,2,60
47237,45841,2,60
47237,34210,2,60
47237,31908,2,60
47238,34814,2,60
47241,47240,2,60
47242,988,2,60
47247,47246,2,60
47248,46458,2,60
47250,42103,2,60
47251,10144,2,60
47253,1812,2,60
47254,3044,2,60
47255,32119,2,180
47255,32118,2,180
47255,46175,2,60
47255,46151,2,60
47262,47261,2,60
47263,47155,2,60
47263,47154,2,60
47264,30443,2,60
47265,2654,2,60
47266,671,2,60
47267,56,2,60
47268,449,2,60
47269,37600,2,60
47270,452,2,60
47270,451,2,60
47271,42709,2,60
47272,43557,2,60
47273,47272,2,60
47273,43557,2,60
47274,34456,2,60
47277,47276,2,60
47278,1900,2,60
47278,1899,2,60
47279,46441,2,60
47280,46697,2,60
47280,46707,2,60
47281,33525,2,60
47281,2637,2,60
47281,2636,2,60
47282,32120,2,180
47282,46769,2,60
47282,30364,2,60
47282,2213,2,60
47282,45883,2,180
47282,35659,2,180
47282,32121,2,180
47283,949,2,60
47286,47285,2,60
47287,46159,2,60
47287,46160,2,60
47287,46032,2,180
47287,46031,2,180
47287,46310,2,180
47287,46190,2,180
47287,46189,2,180
47290,47289,2,60
47292,47291,2,60
47294,47293,2,60
47296,47295,2,60
47298,47297,2,60
47300,47299,2,60
47302,47301,2,60
47304,47303,2,60
47306,47305,2,60
47308,47307,2,60
47309,32161,2,180
47309,32160,2,180
47310,32161,2,180
47310,32160,2,180
47310,47309,2,60
47323,47306,2,60
47323,47305,2,60
47326,47008,2,60
47326,227,2,60
47327,667,2,60
47334,47333,2,60
47336,47335,2,60
47337,3513,2,60
47338,10376,2,60
47339,45261,2,180
47339,45260,2,180
47339,45766,2,60
47339,45764,2,60
47341,10385,2,60
47341,10383,2,60
47342,35583,2,60
47343,10915,2,60
47344,46216,2,180
47344,2478,2,180
47344,2477,2,180
47344,34087,2,60
47345,10997,2,60
47346,10994,2,60
47348,47347,2,60
47349,36255,2,60
47351,47350,2,60
47352,36238,2,60
47353,36221,2,60
47355,47354,2,60
47356,36214,2,60
47357,36211,2,60
47358,46138,2,60
47360,36195,2,60
47361,36466,2,60
47362,41680,2,60
47363,423,2,60
47364,47360,2,60
47364,36195,2,60
47368,1752,2,60
47369,11843,2,60
47370,2299,2,60
47374,47373,2,60
47376,628,2,60
47378,47377,2,60
47379,1627,2,60
47380,1893,2,60
47381,36014,2,60
47382,47381,2,60
47382,36014,2,60
47383,31023,2,60
47384,581,2,60
47384,579,2,60
47385,2824,2,60
47386,3070,2,60
47387,30031,2,60
47390,1983,2,60
47390,36152,2,60
47391,42751,2,180
47391,42752,2,180
47392,47391,2,60
47392,42751,2,180
47392,42752,2,180
47393,3205,2,60
47393,45824,2,60
47393,3206,2,60
47399,47019,2,60
47400,42658,2,60
47401,1753,2,60
47402,46659,2,60
47403,44381,2,60
47405,47404,2,60
47406,43645,2,60
47407,43647,2,60
47408,30036,2,60
47409,1967,2,60
47410,1272,2,60
47411,2106,2,60
47412,41855,2,60
47413,526,2,60
47414,2091,2,60
47414,2090,2,60
47418,42540,2,60
47418,39938,2,60
47418,39937,2,60
47418,35669,2,180
47418,35668,2,180
47419,36719,2,60
47420,36717,2,60
47421,36716,2,60
47422,42029,2,60
47423,796,2,60
47424,39407,2,180
47424,39406,2,180
47424,39975,2,60
47424,39974,2,60
47426,42035,2,60
47427,41983,2,60
47428,2238,2,180
47428,2237,2,60
47430,47429,2,60
47432,47384,2,60
47432,581,2,60
47432,579,2,60
47435,47434,2,60
47437,47433,2,60
47439,47438,2,60
47442,39940,2,60
47445,41738,2,60
47446,43614,2,60
47447,41997,2,60
47447,2949,2,60
47447,2950,2,60
47449,47448,2,60
47452,1478,2,60
47452,1477,2,60
47466,37616,2,60
47466,840,2,60
47466,839,2,60
47468,47467,2,60
47475,674,2,60
47478,47331,2,60
47479,11949,2,60
47484,1318,2,60
47488,47487,2,60
47490,47489,2,60
47491,43355,2,60
47492,12021,2,60
47494,47493,2,60
47495,19,2,60
47495,18,2,60
47496,47495,2,60
47496,19,2,60
47496,18,2,60
47498,47497,2,60
47499,1169,2,60
47500,33102,2,60
47501,11305,2,60
47501,2935,2,60
47502,2551,2,60
47503,183,2,60
47503,185,2,60
47504,35458,2,60
47506,47505,2,60
47508,40895,2,60
47510,47509,2,60
47513,11798,2,60
47516,47515,2,60
47518,47517,2,60
47519,642,2,60
47519,641,2,60
47520,46197,2,60
47520,46198,2,60
47521,2169,2,60
47521,2168,2,60
47524,2776,2,60
47524,2775,2,60
47525,42957,2,60
47525,41834,2,60
47525,42956,2,60
47529,47528,2,60
47534,42964,2,180
47534,2685,2,180
47534,2602,2,60
47535,9,2,60
47536,10223,2,60
47537,2241,2,60
47542,47541,2,60
47545,32125,2,180
47545,30551,2,60
47545,32124,2,180
47546,43056,2,60
47547,43054,2,60
47565,773,2,60
47565,30391,2,60
47565,772,2,60
47566,2728,2,60
47566,2729,2,60
47568,45844,2,60
47573,47572,2,60
47582,47581,2,60
47587,1102,2,60
47587,30398,2,60
47587,1103,2,60
47595,30553,2,60
47595,30552,2,60
47595,3151,2,60
47600,30185,2,180
47600,46423,2,60
47600,30186,2,180
47600,11231,2,60
47600,11292,2,60
47600,10184,2,60
47600,10185,2,60
47600,46421,2,60
47600,10188,2,60
47601,1588,2,60
47607,32145,2,180
47607,1490,2,60
47607,32144,2,180
47607,1489,2,60
47620,47614,2,60
47621,46330,2,60
47622,47621,2,60
47622,46330,2,60
47623,46328,2,60
47623,46327,2,60
47625,47624,2,60
47634,46130,2,180
47634,46132,2,180
47634,46067,2,60
47634,46664,2,60
47634,46035,2,180
47634,46036,2,180
47634,46120,2,180
47634,46121,2,180
47634,46122,2,180
47634,46123,2,180
47634,46124,2,180
47634,46126,2,180
47634,46125,2,180
47635,47634,2,60
47635,46035,2,180
47635,46067,2,60
47635,46132,2,180
47635,46664,2,60
47635,46130,2,180
47635,46126,2,180
47635,46125,2,180
47635,46124,2,180
47635,46123,2,180
47635,46122,2,180
47635,46121,2,180
47635,46036,2,180
47635,46120,2,180
47637,47636,2,60
47640,11843,2,60
47640,47369,2,60
47645,1834,2,60
47645,1835,2,60
47645,46928,2,60
47646,47581,2,60
47646,47582,2,60
